series,x,y
KDE,1.705078125,0.0283515503591838
KDE,1.708984375,0.0282247146106463
KDE,1.712890625,0.028095029172545
KDE,1.716796875,0.0279848558949866
KDE,1.720703125,0.02786814880072
KDE,1.724609375,0.0277324302337565
KDE,1.728515625,0.027609690792164
KDE,1.732421875,0.0275256012208944
KDE,1.736328125,0.0275066235824762
KDE,1.740234375,0.0275795119392978
KDE,1.744140625,0.0277139300192557
KDE,1.748046875,0.0278113647599557
KDE,1.751953125,0.0277793047936393
KDE,1.755859375,0.0276946558666489
KDE,1.759765625,0.027684569813205
KDE,1.763671875,0.0276973850090383
KDE,1.767578125,0.0276636025047441
KDE,1.771484375,0.0275932524520611
KDE,1.775390625,0.0274560800183033
KDE,1.779296875,0.0272092242395099
KDE,1.783203125,0.0268912374120624
KDE,1.787109375,0.0265865525947309
KDE,1.791015625,0.0263526809226617
KDE,1.794921875,0.0262081630472673
KDE,1.798828125,0.0261304867717014
KDE,1.802734375,0.0260574627371519
KDE,1.806640625,0.0259800460260498
KDE,1.810546875,0.0259598193163586
KDE,1.814453125,0.0259570974311464
KDE,1.818359375,0.025862677727057
KDE,1.822265625,0.0256784819699373
KDE,1.826171875,0.0254453174340251
KDE,1.830078125,0.0251564006689225
KDE,1.833984375,0.0248027030884795
KDE,1.837890625,0.0244299763890923
KDE,1.841796875,0.0241226988151552
KDE,1.845703125,0.0239347961292576
KDE,1.849609375,0.0238755830029836
KDE,1.853515625,0.023869922909745
KDE,1.857421875,0.0238591711369908
KDE,1.861328125,0.0238773084682656
KDE,1.865234375,0.0238574905436198
KDE,1.869140625,0.0237231832298425
KDE,1.873046875,0.0235505633622112
KDE,1.876953125,0.0234420033218698
KDE,1.880859375,0.0233798864581144
KDE,1.884765625,0.0233196239546941
KDE,1.888671875,0.0232933993136923
KDE,1.892578125,0.0232859777431273
KDE,1.896484375,0.0232406351372107
KDE,1.900390625,0.0231634791311533
KDE,1.904296875,0.0230952582432569
KDE,1.908203125,0.022993951069429
KDE,1.912109375,0.0228241284802644
KDE,1.916015625,0.0226567988138189
KDE,1.919921875,0.0225875309405577
KDE,1.923828125,0.0226358984078876
KDE,1.927734375,0.0227016292260385
KDE,1.931640625,0.0227009352768987
KDE,1.935546875,0.0226730181738844
KDE,1.939453125,0.0226497773702852
KDE,1.943359375,0.0225705940006325
KDE,1.947265625,0.0223989153756552
KDE,1.951171875,0.0222323748709986
KDE,1.955078125,0.0221349137987171
KDE,1.958984375,0.0220079015481672
KDE,1.962890625,0.0218449017733643
KDE,1.966796875,0.021751444707507
KDE,1.970703125,0.0216847508462638
KDE,1.974609375,0.0215254930855625
KDE,1.978515625,0.0213237865379203
KDE,1.982421875,0.0211994866873973
KDE,1.986328125,0.0211004092907656
KDE,1.990234375,0.0208917705058957
KDE,1.994140625,0.0205995303876634
KDE,1.998046875,0.0203755246072779
KDE,2.001953125,0.0202627753919803
KDE,2.005859375,0.0201661110386131
KDE,2.009765625,0.0200781452453857
KDE,2.013671875,0.020039955022418
KDE,2.017578125,0.0199791604321553
KDE,2.021484375,0.0198799443775334
KDE,2.025390625,0.0198249312764467
KDE,2.029296875,0.0198531239261274
KDE,2.033203125,0.0198941671911465
KDE,2.037109375,0.01981835459235
KDE,2.041015625,0.0195778560160265
KDE,2.044921875,0.0192763266372707
KDE,2.048828125,0.0189962080016677
KDE,2.052734375,0.0187492415512898
KDE,2.056640625,0.0185937939634884
KDE,2.060546875,0.0185359106565248
KDE,2.064453125,0.0184841620201902
KDE,2.068359375,0.0183596485591186
KDE,2.072265625,0.0181392592860697
KDE,2.076171875,0.017907194942481
KDE,2.080078125,0.0178103436294138
KDE,2.083984375,0.0178753182954025
KDE,2.087890625,0.0180268312680051
KDE,2.091796875,0.0181822886648636
KDE,2.095703125,0.0182288431208968
KDE,2.099609375,0.0181239058261989
KDE,2.103515625,0.0179464600794277
KDE,2.107421875,0.0177875701381731
KDE,2.111328125,0.0176905346061988
KDE,2.115234375,0.0176432014592048
KDE,2.119140625,0.0175869138968869
KDE,2.123046875,0.0174973113071528
KDE,2.126953125,0.0174131168040319
KDE,2.130859375,0.0173584888914511
KDE,2.134765625,0.0172871493400431
KDE,2.138671875,0.0171795270217524
KDE,2.142578125,0.0170853562973615
KDE,2.146484375,0.0170203473875274
KDE,2.150390625,0.0169534978840439
KDE,2.154296875,0.0168561094640394
KDE,2.158203125,0.0166892608959395
KDE,2.162109375,0.0164536366985493
KDE,2.166015625,0.0162081703436098
KDE,2.169921875,0.0159693848883451
KDE,2.173828125,0.0157274331128147
KDE,2.177734375,0.0155082011550309
KDE,2.181640625,0.0153167305740604
KDE,2.185546875,0.0151157238261981
KDE,2.189453125,0.0148967639885207
KDE,2.193359375,0.0146871901728455
KDE,2.197265625,0.0144977914722805
KDE,2.201171875,0.0143353880572398
KDE,2.205078125,0.014216428039443
KDE,2.208984375,0.0141875830928115
KDE,2.212890625,0.0142526949119829
KDE,2.216796875,0.0143351209336878
KDE,2.220703125,0.0143617784408269
KDE,2.224609375,0.0143157826707231
